Delivery_location_latitude,Delivery_location_longitude,price
18.4506948,73.93718745,42162.17
18.50002488,73.88445014,62939.48
18.5097253,73.84625559,94556.66
18.53060934,73.91193501,45855.38
18.58797834,73.94010656,37463.06
18.5019519,73.75441323,50381.44
18.50204298,73.94650425,50427.58
18.56062519,73.76722643,31026.94
18.51783269,73.91287736,64077.03
18.48369072,73.80606695,43508.22
18.51786593,73.77643593,54716.62
18.47112855,73.83797113,58032.77
18.47645805,73.87879132,66441.5
18.52475517,73.82619037,67944.64
18.51283882,73.76091308,34140.51
18.58722689,73.86989223,43998.11
18.50435908,73.93048066,53175.88
18.53708825,73.82664307,85172.15
18.54483964,73.79326656,58979.72
18.45196417,73.83851547,53074.3
18.54953061,73.75967254,23698.03
18.4767054,73.91409752,27329.01
18.59416055,73.91526816,20871.26
18.47229941,73.86760009,65236.05
18.51219362,73.82062058,91552.06
18.46280245,73.90995667,50981.34
18.59953114,73.8609374,54273.07
18.52532925,73.91518646,35966.04
18.53930775,73.87629176,48949.13
18.46006147,73.90688109,38676.19
18.56249407,73.8697126,70765.53
18.48148584,73.83282821,42153.55
18.58470814,73.94158917,24276.26
18.48077095,73.85822276,62987.39
18.47860316,73.8710179,61950.83
18.45548245,73.79409753,27515.19
18.52081004,73.87513016,91478.42
18.53472617,73.86432153,70947.43
18.4598563,73.78696768,47772.26
18.56632914,73.76191742,27687.52
18.51799333,73.87087186,69524.64
18.52865854,73.90273845,45572.76
18.51611441,73.85468027,72719.31
18.51011446,73.79535453,47604.81
18.53394605,73.8833044,55992.49
18.47328604,73.76602115,34727.65
18.47728922,73.83836674,58864.41
18.57926784,73.78267335,32604.17
18.59191732,73.78689181,22494.24
18.5059964,73.79045879,61018.5
18.4906117,73.82734141,63628.6
18.54659993,73.76023004,33999.14
18.51131013,73.82955869,80559.36
18.45380795,73.85234149,60985.19
18.47342289,73.84665886,47652.45
18.55739583,73.82655682,57253.02
18.54883859,73.91782932,36638.53
18.4540644,73.77906534,26247.96
18.48329582,73.85113935,46170.93
18.48466122,73.76240828,42768.87
18.55078391,73.76423114,31334.15
18.45295658,73.86477317,49255.83
18.46561629,73.86320368,64070.97
18.56998741,73.9256067,42711.13
18.4767817,73.86157474,50226.67
18.54791192,73.9419582,46806.13
18.48572742,73.75973897,40647.5
18.46491621,73.76960154,30372.93
18.48647583,73.75881317,32824.69
18.55834004,73.78705537,43457.85
18.57835447,73.85825402,48254.75
18.57453298,73.87911444,55970.06
18.50957753,73.75911703,51403.33
18.55021277,73.93919418,36814.03
18.48074764,73.91843308,39292.97
18.49397216,73.8093225,55432.57
18.58445037,73.76543751,27633.38
18.45195029,73.78397741,32306.16
18.46282628,73.77538888,35959.56
18.48118294,73.77465676,43401.88
18.45397983,73.85371234,61551.75
18.47721532,73.79916949,51843.92
18.53745623,73.82162794,96316.07
18.51321368,73.94790107,38620.96
18.58390076,73.88686285,48111.38
18.57261653,73.93979613,30868.45
18.5012726,73.77851131,38653.74
18.48891352,73.82642789,57809.45
18.50695386,73.86094636,68270.59
18.53854424,73.76535161,37119.68
18.49020955,73.75083749,28800.42
18.54362234,73.88408687,62407.61
18.51141175,73.8783639,68210.56
18.53280708,73.83215776,91038.83
18.51541898,73.84792882,72546.5
18.49416986,73.8330886,56008.36
18.592268,73.75480101,22557.24
18.56454087,73.81707432,49229.47
18.47101698,73.78541645,44179.51
18.5802702,73.76968484,35356.53
18.52311468,73.94134409,39885.33
18.58418283,73.86987195,55063.84
18.56997829,73.89573126,47848.22
18.51378203,73.81307275,78879.82
18.4533704,73.82862943,53681.19
18.4903016,73.7973848,49532.93
18.53124513,73.76939313,59905.65
18.54502173,73.78580633,48672.49
18.48868315,73.90950281,46329.9
18.47090341,73.88550916,64756.47
18.57523954,73.85938578,61742.23
18.59766033,73.84501797,54820.03
18.52885353,73.93448686,35452.31
18.47575189,73.76454699,38404.03
18.4908461,73.80612016,49724.91
18.4527586,73.81998757,42579.06
18.58714482,73.90648516,33967.86
18.46766266,73.94850292,43109.72
18.53647747,73.7981341,60646.91
18.49110828,73.92486147,32266.27
18.5331267,73.91612455,51668.79
18.54771306,73.79493148,57333.91
18.57446127,73.82986652,49933.35
18.48096319,73.83193457,43313.91
18.45164937,73.94564413,29499.58
18.47053284,73.78617838,46973.68
18.5850028,73.90983159,25410.86
18.58108351,73.81683854,49790
18.53961197,73.89617407,49326.3
18.54007753,73.8340022,92497.47
18.5497555,73.86567195,70038.64
18.47630569,73.91652235,33817.43
18.58716179,73.91083311,48587.69
18.51281558,73.92328464,40230.87
18.50747078,73.76192347,36502.15
18.52783766,73.88841011,63864.62
18.4570449,73.77799748,35290.4
18.47494251,73.83316371,44623.43
18.56070504,73.85971768,56546.95
18.4624198,73.8305479,62542.53
18.54047282,73.85392234,91891.68
18.48680237,73.94930526,46962.2
18.50839434,73.77704346,48883.7
18.49330406,73.88509121,67943
18.50335091,73.82920019,82384.98
18.55785689,73.77660196,39868.36
18.49456826,73.78174735,42761.59
18.5349607,73.93985462,48150.15
18.52140756,73.9259203,37594.54
18.54955067,73.93140839,31134.06
18.59052446,73.94830656,39347.4
18.55988581,73.79166308,27426.53
18.48224106,73.82108787,43497.75
18.45467747,73.88384381,50727.03
18.48933961,73.84676051,42897.96
18.53926169,73.83367791,89386.76
18.45771387,73.82156225,46807.66
18.52445494,73.86875613,70811.22
18.53952643,73.86511869,88057.95
18.50013658,73.78229157,57084.42
18.56563683,73.84434797,40509.63
18.46598974,73.86069436,48942.61
18.46127067,73.86405739,70291.59
18.55922831,73.79202144,33214.18
18.5243237,73.89845428,63544.86
18.55326036,73.75503982,29882.93
18.5152241,73.82096637,73626.1
18.4869603,73.90604253,27466.38
18.57286535,73.86277858,44464.1
18.56991238,73.80223249,66806.34
18.55420447,73.88899062,71302.29
18.49082177,73.86347819,70569.88
18.5385346,73.90924872,60947.94
18.50414608,73.89700504,60793.73
18.46373731,73.87202158,61767.18
18.58759704,73.84763554,64699.78
18.47052279,73.77663643,26250.27
18.5925356,73.8022666,51550.75
18.51690087,73.83381989,86309.16
18.47776994,73.86985986,68177.76
18.53128514,73.85274157,86898.16
18.58094188,73.80763691,65084.03
18.55983373,73.75129287,35875.04
18.57098417,73.84924784,63426.35
18.54881751,73.8071252,69312.79
18.55384148,73.89692166,46511.89
18.57737935,73.75478925,49464.18
18.4874502,73.86696556,57605.54
18.52341374,73.93829485,54683.63
18.48318142,73.78488185,46336.07
18.5981502,73.8443299,52202.99
18.5916089,73.7682844,34217.34
18.45591402,73.87513638,57750.07
18.55583628,73.86010634,42480.3
18.58878725,73.8314731,54813.35
18.4770863,73.8542754,50667.24
18.53519178,73.92931493,63225.72
18.58732324,73.78925886,24288.62
18.4550919,73.7545129,33779.61
18.55461304,73.92233298,49053.12
18.49460235,73.86542342,68965.68
18.58865943,73.92813169,41669.52
18.59565874,73.86938904,59588.07
18.59163997,73.91203222,29051
18.52113213,73.83593467,78092.79
18.5793064,73.89997199,44611.28
18.57668241,73.93260829,44212.32
18.49786507,73.86442459,51650.71
18.57433732,73.78615703,41690.02
18.45555115,73.80375952,49774.03
18.53944048,73.78972892,45726.49
18.48450133,73.79937141,55696.26
18.46808503,73.81128309,63101.76
18.46154298,73.86102676,48269.31
18.55444332,73.86759833,53870.2
18.50098124,73.83529995,70986.52
18.55871502,73.87308416,44180.05
18.45980345,73.76631499,38140.23
18.49729355,73.76755765,25672.73
18.53092369,73.78436589,33590.56
18.56860847,73.8536155,68820.17
18.49781288,73.79279894,47826.01
18.54388371,73.80665688,35835.42
18.58289666,73.83006257,41516.15
18.54237948,73.91237322,38982.89
18.48494392,73.75277243,34140.12
18.45366012,73.87987576,61988.58
18.58051483,73.88377531,61145.64
18.45319041,73.90973116,25375.82
18.58120525,73.93655059,39633.74
18.52934057,73.75402757,43942.55
18.59086015,73.78075674,35598.87
18.56981749,73.92723426,44671.98
18.59969012,73.84170371,49888.35
18.50260677,73.86291813,46344.59
18.56507824,73.88260544,68110.83
18.51028964,73.88581332,41751.01
18.52198134,73.93634808,44207.99
18.54412582,73.94938988,41826.77
18.58105157,73.89403149,62413.75
18.59761252,73.80744424,63925.37
18.56524101,73.92595048,26145.07
18.51266502,73.75984418,42364.97
18.51320355,73.79621617,35573.07
18.56063735,73.92947714,36860.25
18.48581657,73.8012383,47823.31
18.46657112,73.79413021,40668.07
18.50319332,73.77762506,31806.91
18.49308585,73.92182235,22833.61
18.49444622,73.85001165,54911.43
18.48504116,73.88497864,70680.14
18.45631398,73.79781328,46725.54
18.45268109,73.90160808,50863.39
18.59815836,73.90200111,33133.98
18.51416597,73.8125196,68481.13
18.507649,73.83213653,76262.76
18.55194709,73.79193806,41929.68
18.48273808,73.9453122,25098.04
18.59249418,73.87912052,50906.4
18.56795175,73.93690878,22314.06
18.46341165,73.81067711,53295.2
18.51263712,73.90637818,41654.71
18.58186775,73.90317173,23366.51
18.5917098,73.88833113,54243.71
18.52011023,73.9431278,45923.86
18.54201171,73.82871107,83209.6
18.47505509,73.77614346,42471.16
18.59867529,73.88434177,45284.3
18.48475076,73.89586196,65668.39
18.59140977,73.86501211,42695.94
18.547447,73.79136358,45089.63
18.54116052,73.85089119,84706.98
18.52690328,73.81243795,95794.03
18.48460047,73.83549331,56263.88
18.4764792,73.87904372,46697.09
18.48307293,73.89904295,36569.38
18.47796574,73.79644494,31873.52
18.56693767,73.83106507,54294.03
18.50251879,73.80383231,44959.1
18.4586764,73.78972632,35024.81
18.59536539,73.90667744,25130.26
18.58256788,73.93185054,42950.36
18.58916284,73.82404644,57730.55
18.59923617,73.90025578,22984.9
18.47608429,73.92939906,47731.56
18.5094363,73.91922484,53878.48
18.56373577,73.78656268,31139.77
18.55440309,73.94125838,21998.34
18.47308439,73.82533529,58012.99
18.57237497,73.81784813,51116.57
18.48366609,73.76248627,47228.54
18.48357264,73.84723473,42980.95
18.53054616,73.77180272,32969.65
18.53894099,73.79970796,60275.56
18.53701293,73.81338852,96030.29
18.46372303,73.91176526,21875.39
18.58161913,73.92509773,42110.07
18.48984001,73.81049326,45691.04
18.46942724,73.92173962,42084.91
18.58331221,73.92144619,46691.06
18.59334772,73.90293019,23654.02
18.57931914,73.77933902,28819.55
18.57142741,73.88806457,42629.57
18.5482863,73.93900481,21943.97
18.53262861,73.8865081,36275.63
18.46304801,73.81632337,63066.66
18.51126798,73.85011586,76032.85
18.50590328,73.87914501,56730.96
18.48896307,73.85211408,65569.95
18.55851302,73.77399059,36504.87
18.52438136,73.81241281,79959.95
18.46215693,73.91047921,21390.32
18.48302748,73.92228361,38084.31
18.55248881,73.77746001,25398.85
18.46141963,73.94047735,43982.57
18.57768104,73.81576452,47645.5
18.52427198,73.88246275,55612.72
18.52208799,73.90036503,54773.8
18.53886117,73.91238925,53887.36
18.57370214,73.93914994,28637.63
18.50217138,73.81258391,47058.88
18.55170242,73.92170129,46520.51
18.53485979,73.77633738,32180.8
18.49005424,73.89100818,47380.3
18.5817945,73.89839555,60212.36
18.5696139,73.88554465,66418.62
18.54876778,73.80046295,42546.94
18.57758726,73.92460863,40232.38
18.58009413,73.78377169,38371.25
18.55625445,73.76072696,23592.76
18.575552,73.893493,60559.74
18.55462072,73.84509514,64330.47
18.55202112,73.9198196,50402.52
18.54279171,73.82667943,67973.27
18.5629075,73.78365572,41458.3
18.47379077,73.91728844,33479.61
18.58213061,73.85978193,42200.87
18.58077653,73.78783916,40087.39
18.45438709,73.8940768,45607.44
18.57387251,73.85222273,53264.24
18.46933048,73.8708626,49775.63
18.50026783,73.84217967,77918.97
18.56152624,73.9157418,35409.94
18.47411398,73.91591254,31819.41
18.57269505,73.89187776,58489.19
18.57482013,73.77108028,28816.05
18.52612016,73.91777077,54447.95
18.45095788,73.8842026,67547.51
18.49305572,73.88940483,48656.63
18.54253904,73.82259657,82320.39
18.59717793,73.92585591,40089.77
18.54477203,73.89507432,52325.88
18.48897054,73.77251809,30969.48
18.54510086,73.83155561,86350.06
18.53099781,73.92727607,36234.48
18.56697681,73.75943934,32753.75
18.4660471,73.94228332,37021.49
18.56415419,73.88583251,42525.63
18.53118999,73.8762752,82313.54
18.5944488,73.80411185,59541
18.50128082,73.79975836,54572.81
18.54489328,73.93841164,24030.29
18.58980422,73.80965449,69630.31
18.46537646,73.90510106,39228.15
18.59058427,73.82862436,50809.18
18.55318286,73.77785081,29129.34
18.46017556,73.75214306,37186.91
18.49514454,73.85885147,68385.97
18.55622581,73.94515576,36246.03
18.46010259,73.82382724,58890.35
18.53732557,73.82143847,77814.97
18.50188246,73.81881832,50690.76
18.54313733,73.85410877,75669.33
18.45686131,73.83813298,60215.31
18.58073052,73.92598293,31404.7
18.59602335,73.85110416,47628.73
18.59533168,73.85155157,52989.25
18.56244777,73.77767432,47271.37
18.46951294,73.94654791,43190.68
18.56373948,73.79999458,49952.59
18.45368804,73.76467281,47204.27
18.45331853,73.88262925,44179.6
18.49854153,73.86907327,43427.23
18.52329648,73.83302913,70908.18
18.56556111,73.83443845,43407.01
18.55249431,73.90701278,23264.1
18.51688541,73.78914253,51636.85
18.491044,73.91405066,39068.39
18.59956868,73.87974942,61335.4
18.5139272,73.83379395,87735.05
18.51770805,73.84160572,89790.46
18.47454357,73.80132944,45261.5
18.56922143,73.90042287,60576.34
18.55405233,73.85257495,59308.7
18.48311544,73.81417091,67355.99
18.46235716,73.86921002,48905.65
18.5520749,73.94914689,22390.76
18.54817668,73.83705246,86688.92
18.49098893,73.93413828,43248.31
18.59262953,73.81900337,48409.25
18.47265868,73.76094654,37125.45
18.51485022,73.79084842,33582.66
18.59154239,73.83373903,68714.71
18.5129591,73.79392699,35094.33
18.54577889,73.75004541,33823.69
18.50963916,73.93300031,36710.4
18.49113228,73.91877588,33861.28
18.59759665,73.89845845,44822.03
18.5114001,73.78356292,54136.02
18.58411488,73.77407272,48622.78
18.48449319,73.76352095,27806.57
18.48196571,73.89480584,60797.81
18.45467011,73.93576159,22313.28
18.54775002,73.83610716,78681.01
18.50527895,73.77382813,40584.84
18.57965374,73.85247856,48765.81
18.52098149,73.81976638,86425.78
18.59522901,73.82496498,43820.2
18.47782883,73.87426612,67755.93
18.58029348,73.89374362,61852.31
18.56648953,73.77212072,42978.61
18.56563828,73.75711805,49716.89
18.57671748,73.94886606,48900.26
18.5641536,73.79654567,38206.13
18.54393305,73.7607661,46657.97
18.46968673,73.78797507,30061.45
18.45487893,73.75779157,41467.15
18.58812718,73.82836218,56059.63
18.54249755,73.91048036,63373.35
18.56948059,73.81824889,47072.15
18.52222835,73.83883668,76391.65
18.46759623,73.88511735,51417.33
18.46877787,73.85177881,66114.57
18.55283479,73.92228914,23600.28
18.51454588,73.92320714,49056.57
18.48007871,73.75198214,32827.42
18.52373918,73.90560926,37581.28
18.45963134,73.84214672,51370.1
18.53729571,73.94776811,50788.43
18.49034901,73.84664642,43887.76
18.56963387,73.94737919,35924.94
18.49655429,73.90091387,64164.23
18.51828302,73.79972098,61164.01
18.45174308,73.857679,57885.01
18.46086703,73.94842713,36496.03
18.50887403,73.92150612,43952.34
18.52199083,73.76947338,61710.04
18.54000308,73.8912744,43613.97
18.49374939,73.81911592,52633.23
18.55424728,73.75139645,21744.58
18.57901836,73.83069619,50390.34
18.56697765,73.79695088,23799.77
18.45594282,73.91377385,43357.87
18.52207604,73.81746612,83914.51
18.46573953,73.91550474,38208.28
18.48630675,73.75011959,28595.34
18.59799939,73.81156383,64360.26
18.47137433,73.79823304,39144.32
18.52483322,73.79671347,41804.61
18.54272336,73.76363732,51581.5
18.55536975,73.78742485,48894.23
18.5339473,73.86110991,74122.55
18.45146563,73.80827221,55279.19
18.4989692,73.83347896,55185.93
18.52765675,73.82537338,93309.3
18.46317997,73.92518098,22558.63
18.50259404,73.9310598,48121.36
18.45498047,73.84859139,47408.59
18.46178677,73.81603119,39692.17
18.50953849,73.77136014,36207.5
18.46990736,73.94068058,50337.24
18.53513113,73.76204539,38242.03
18.55341975,73.80953006,67964.29
18.570088,73.80961324,46071
18.48002254,73.81408026,66985.05
18.47512239,73.78285737,39638.63
18.46568518,73.90663229,24439.68
18.54546454,73.77449957,49254.03
18.55597136,73.87698133,51462.66
18.45473792,73.77476921,31494.59
18.59043184,73.76410713,34861.69
18.45779569,73.9318859,33724.33
18.53119445,73.78802575,51719.84
18.55635908,73.91425003,43680.11
18.58064537,73.85892617,51782.57
18.55711304,73.7655713,49387.48
18.57025921,73.94108964,48783.06
18.50091753,73.79939223,33017.29
18.57222377,73.92192907,21076.34
18.46201723,73.783762,32751.99
18.5842225,73.92078858,38348.43
18.53213886,73.75264576,40133.72
18.57259467,73.85235609,49689.65
18.51784774,73.90388852,55737.11
18.54653665,73.9369591,38680.2
18.5289604,73.93184043,40401.5
18.55973843,73.91392497,47164.1
18.4622445,73.92763827,41442.41
18.45905281,73.78984394,30877.29
18.48706549,73.80683686,59554.93
18.4739317,73.8077937,42425.78
18.58076753,73.82541079,53961.05
18.4828821,73.82866413,44115.72
18.59637979,73.85891106,43150.17
18.50053437,73.78197595,41946.36
18.47731769,73.88824933,46456.68
18.56845478,73.78351331,40662.1
18.54880617,73.8120617,60135.4
18.52472936,73.85066903,71544.84
18.53330453,73.90928811,36125.48
18.55788027,73.89789385,65691.55
18.48426821,73.87910687,41996.33
18.59945009,73.78115465,31973.95
18.59621897,73.85940907,56744.74
18.54754885,73.7674893,56355.84
18.47993137,73.82547264,64202.95
18.55203424,73.83270331,61661.55
18.46082976,73.75796229,27415.93
18.45459788,73.80479762,60651.8
18.48865243,73.94112989,28439.3
18.51939344,73.94072652,41825.34
18.58024088,73.82046541,56327.21
18.55907536,73.75862002,42022.19
18.56140598,73.78581899,23248.11
18.513824,73.82844356,68884.75
18.50189025,73.93955594,44568.24
18.50565581,73.77823981,57581.49
18.59814743,73.90270317,38762.3
18.45601638,73.77173651,32864.84
18.58005472,73.94625152,45988.57
18.53680131,73.8263233,88948.58
18.51579231,73.90504691,52774.92
18.55878865,73.81851822,49506.08
18.52300034,73.87553378,73023.92
18.58101349,73.78840322,34216.75
18.58510528,73.7792042,30261.24
18.51325814,73.93761283,45564.85
18.49152417,73.93352946,36512.05
18.53885255,73.92749379,40459.91
18.5868545,73.87508669,66092.54
18.48159933,73.91165364,25409.01
18.54344499,73.76380739,46226.39
18.54473403,73.81695781,62292.51
18.55996695,73.81274062,54463.99
18.46973515,73.87712906,52765.28
18.55737374,73.82119155,54160.11
18.58635488,73.77970136,47116.68
18.47695247,73.86929342,71647.57
18.4856315,73.91287678,39977.42
18.59570926,73.8264247,63716.69
18.47714654,73.77645374,20434.66
18.57815776,73.78933764,48067.49
18.52384168,73.79749666,60418.07
18.48708466,73.80997952,56301.27
18.58061249,73.87855901,64521.38
18.51679579,73.8701891,82466.41
18.5272226,73.88921597,43973.21
18.50388501,73.8225004,64613.63
18.53894263,73.91479953,53292.19
18.47452858,73.79081753,37381.49
18.50866223,73.84380815,86858.04
18.59541185,73.91018774,46309.17
18.48872001,73.78603173,41957.18
18.5485105,73.77197262,27990.28
18.49877851,73.92673679,35047.83
18.56602097,73.81858593,69322.32
18.46963105,73.88677402,58571.44
18.59547316,73.75506972,49803.92
18.51806843,73.88800938,59788.18
18.48540757,73.81322026,59026.89
18.46102451,73.76114817,30480.96
18.47546369,73.87196255,51064.2
18.52796609,73.79816076,51099.21
18.50055048,73.82736145,52023.03
18.5743325,73.76611616,45619.17
18.51463313,73.77943265,54610.28
18.48730714,73.80959545,48410.11
18.54257175,73.7679519,52878.44
18.55601658,73.93216525,35465.58
18.47505629,73.75120941,29698.76
18.47514288,73.84677204,54323.62
18.45550071,73.77464949,46860.56
18.5604603,73.81153582,50698.9
18.54957068,73.93521191,29251.05
18.52119463,73.78233891,42350.79
18.57662557,73.94316646,27067.62
18.57085052,73.79115888,37995.61
18.53780315,73.89831322,39810.19
18.58024069,73.85933545,66430.55
18.48087618,73.92689575,27810.53
18.46678794,73.86079865,59876.27
18.49046244,73.85691184,45685.38
18.45856303,73.7890916,49353.59
18.52967543,73.78324587,45433.84
18.59049085,73.93329783,45294.21
18.45590153,73.81556764,62105.63
18.46831649,73.82441645,60456.98
18.51782985,73.90196473,60208.04
18.59008125,73.8177647,42927.27
18.49742342,73.94041249,41398.04
18.52608522,73.89758555,43361.91
18.45623593,73.86948585,65510.77
18.47225148,73.92617903,49749.19
18.59799452,73.75992118,48701.24
18.5947678,73.80141254,43361.93
18.450741,73.84300727,50132.76
18.59277177,73.79539571,32586.24
18.54586799,73.89878104,39055.98
18.58018774,73.93384161,23572.85
18.51821098,73.83475402,78630.78
18.5273394,73.81842652,96846.22
18.52332699,73.94231015,52455.37
18.55002964,73.83897049,85737.52
18.47094769,73.84780968,56065.19
18.45449604,73.82032997,58916.11
18.49618949,73.93190969,49742.99
18.55570211,73.8637911,59568.18
18.48027802,73.90243492,22994.28
18.55101486,73.91236134,35415.79
18.59548681,73.81836981,69695.9
18.46408511,73.83673887,50668.27
18.55089032,73.91969435,38445.51
18.51656253,73.82265107,70283.18
18.58022134,73.90878703,24864.49
18.47657247,73.93819846,47283.57
18.55389389,73.87464207,50917.58
18.57571729,73.89832546,51070.77
18.59169213,73.91101946,32245.46
18.5524872,73.91900793,49623.43
18.52457621,73.82901067,69615.79
18.54267709,73.76025269,56359.5
18.58033575,73.83037525,50160.1
18.53559146,73.88475125,60871.13
18.45455806,73.84007008,68798.86
18.5896423,73.89979263,52367.26
18.55342901,73.82139649,43794.06
18.55147701,73.87694883,46238.5
18.48235127,73.78728396,42762.23
18.54883282,73.89987389,39734.74
18.50907966,73.85913919,74896.72
18.54768495,73.79081288,37928.53
18.46598895,73.80838223,49716.55
18.5486768,73.89972174,37618.09
18.59991206,73.84652025,65615.64
18.45723181,73.79320629,45804.39
18.59657613,73.94345424,33017.06
18.51103619,73.893025,53749.72
18.58061302,73.94142697,39887.62
18.56735782,73.83542101,62391.11
18.53505244,73.84502007,82704.77
18.56076738,73.92959104,35939.15
18.58177733,73.85500987,60846.35
18.51062105,73.89145578,56478.55
18.49905497,73.80043458,49446.9
18.55013901,73.83934529,76995.19
18.57117689,73.77468997,29748.11
18.56434277,73.79119601,38121.95
18.56967205,73.75018868,32461.23
18.5153375,73.75785301,48005.97
18.57267513,73.94545676,32808.61
18.46803136,73.79847074,64148.22
18.53167336,73.88266214,37581
18.4508638,73.91781994,38209.44
18.49868787,73.86013209,59203.33
18.50496923,73.7806289,43308.1
18.5094259,73.89562329,48017.72
18.55432008,73.87005028,65911.18
18.50828372,73.89625012,43807.3
18.51730404,73.90394932,61529.21
18.48563162,73.94508207,47933.42
18.50598777,73.86471266,86602.65
18.48409044,73.81832822,62231.92
18.46097939,73.87969291,60323.04
18.54051729,73.76368814,47554.35
18.55023192,73.92947946,49629.4
18.54292355,73.7738762,40276.23
18.51952411,73.81556857,71708.6
18.50696787,73.91314908,44011.65
18.57950005,73.86946248,60346
18.52786227,73.8287271,72639.58
18.52187728,73.84468713,94348.49
18.45384631,73.92090948,33373.86
18.50118717,73.81800088,64545.08
18.50702934,73.92392994,42864.19
18.50982342,73.76762689,41191.63
18.53702586,73.90535969,37163.8
18.53004038,73.91950953,43120.12
18.54118576,73.78636353,46505.99
18.56473249,73.83606931,68297.47
18.57194786,73.78309995,33323.65
18.55771846,73.89132083,61099.55
18.59332855,73.85706955,54738.54
18.45273489,73.87706467,43338.37
18.4793667,73.78929739,35105.98
18.45113443,73.79234917,21977.41
18.54712121,73.75829947,48167.56
18.58470458,73.81441351,62504.48
18.48652234,73.86194893,53294.16
18.58905518,73.92158698,39835.63
18.45904011,73.88338549,45295.46
18.5901654,73.83707926,60990.02
18.5027434,73.94062402,60069.07
18.46521312,73.89384904,66586.99
18.52288076,73.93603304,43915.42
18.48851649,73.85551759,49847
18.49273094,73.80178085,54688.12
18.49609349,73.76056534,49033.16
18.57045388,73.89521697,69522.93
18.53087419,73.7742606,42585.73
18.49669615,73.81055503,62441.08
18.54155007,73.85649418,94723.61
18.5574226,73.86288332,49735.03
18.4908936,73.87011664,66843.49
18.51203237,73.78325107,39833.45
18.46828291,73.82594748,49344.65
18.4771724,73.87343885,47899.24
18.55216768,73.94396377,35841.47
18.47721575,73.89552623,67233.95
18.52877451,73.93452075,51228.66
18.55635694,73.90244241,24332.27
18.46603154,73.86834339,49487.9
18.53509683,73.78840467,48682.43
18.48848442,73.88333713,59430.24
18.59443903,73.87467591,59214.41
18.52253185,73.87049383,69394.18
18.57089888,73.84795717,62524.24
18.53253398,73.85573132,94366.92
18.45651188,73.81688851,54361.76
18.54497271,73.85386254,88648.95
18.5927105,73.78951118,49077.02
18.54024177,73.91103488,54665.78
18.57287833,73.78715539,41886.33
18.58263097,73.76699326,43298.69
18.48421197,73.83724921,46861.26
18.48180673,73.88166149,59414.95
18.54164715,73.83754336,92349.33
18.51165427,73.80535083,40681.46
18.5759792,73.86163424,68822.35
18.58500347,73.81940047,58524.83
18.50301321,73.93657354,48082.34
18.48553058,73.93452903,39738.61
18.56707883,73.85047436,53963.03
18.49122091,73.8155768,64187.26
18.57339215,73.89742648,56376.79
18.51356074,73.75734259,58832.98
18.55013248,73.8449538,82378.31
18.4643303,73.81726468,58857.24
18.5435789,73.93410718,65319.43
18.51776515,73.75240061,36205.55
18.53799127,73.86056298,89185.95
18.47520213,73.89813272,25209.29
18.56053106,73.8470036,65079.36
18.57941956,73.76708061,39550.16
18.48251097,73.94449228,49187.91
18.46435718,73.85360209,67913.32
18.45354579,73.87283725,44180.78
18.54629573,73.79732196,35915.65
18.54106411,73.84669962,85119.2
18.53200461,73.8358299,82633.51
18.48479206,73.76497917,25056.95
18.5086359,73.77123207,35677.35
18.53917145,73.9174945,52306.82
18.52451503,73.79796399,33264.22
18.59816783,73.78899165,47868.62
18.47046596,73.85098229,66147.11
18.55427168,73.90374943,44190.17
18.51064782,73.7623893,32276.49
18.51422994,73.86536158,68513.3
18.55763966,73.77384209,38151.73
18.55386542,73.75729221,51489.33
18.5986884,73.76054879,31926.04
18.46925914,73.91683282,31374.37
18.46561645,73.7735945,24028.34
18.55865082,73.75903027,41886.63
18.53675804,73.83757998,86484.37
18.4911241,73.91879869,24082.8
18.46191291,73.80248168,53068.56
18.46284874,73.83434252,59058.44
18.58412863,73.75798451,36462.04
18.4787801,73.8398157,59277.1
18.49850573,73.86552262,66422.73
18.48399846,73.86418141,62509.08
18.50324945,73.81648534,57529.62
18.46041358,73.81310664,64653.9
18.52785897,73.77132472,58814.23
18.46014188,73.82335966,50712.78
18.57005348,73.76989893,26854.05
18.48505681,73.90331919,45578.94
18.53100179,73.94325486,41799.69
18.58201186,73.94401489,48497.59
18.54763161,73.92301422,21315.41
18.52994367,73.87015843,94722.21
18.49865006,73.89017314,59610.11
18.49995029,73.80704116,62288.45
18.55042304,73.87615408,53862.01
18.5991209,73.84112991,69664.86
18.54927588,73.84640347,73910.61
18.53366751,73.90155531,43317.4
18.55959758,73.80638367,41456.34
18.51978084,73.81360792,95298.27
18.45902135,73.93492836,34724
18.53434452,73.76124486,52042.15
18.59364379,73.84712686,60536.59
18.47629544,73.93256016,47278.19
18.55350073,73.8720726,61854.99
18.48014005,73.85928141,58795.25
18.53037415,73.79994884,53106.13
18.46450147,73.8186551,61575.31
18.51755564,73.92040968,40964.93
18.5634245,73.86184363,45197.25
18.50213573,73.85294844,69329.54
18.54973676,73.76991594,32878.16
18.56931749,73.75320563,36596.57
18.58907667,73.94273704,39098.57
18.48519631,73.82539723,67787.23
18.50989739,73.87064261,77007.71
18.4728624,73.76594301,42826.22
18.59887253,73.88662286,57847.97
18.58905015,73.93651334,27231.77
18.53099357,73.86513305,85543.23
18.57630499,73.77522306,50671.84
18.5281437,73.86634431,70813.32
18.54353785,73.90326944,50605.49
